URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-belrai-time-since-hospital-stay,0.1.0,active,,CS_BelRaiTimeSinceHospitalStay,BelRAI - Tijd sinds laatste ziekenhuisverblijf,"Tijd verstreken sinds het meest recente ziekenhuisverblijf in de laatste 90 dagen.",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cabuse,0.1.0,active,,CS_cABUSE,Mishandeling/Verwaarlozing,"Mishandeling/Verwaarlozing",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cactiv,0.1.0,active,,CS_cACTIV,Activiteiten,"Activiteiten",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cadd,0.1.0,active,,CS_cADD,Tabak- en alcoholgebruik,"Tabak- en alcoholgebruik",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cadl,0.1.0,active,,CS_cADL,Activiteiten van het dagelijks leven (ADL),"Activiteiten van het dagelijks leven (ADL)",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cbehav,0.1.0,active,,CS_cBEHAV,Gedrag,"Gedrag",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cbowel,0.1.0,active,,CS_cBOWEL,Darmproblemen,"Darmproblemen",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-cbritsu,0.1.0,active,,CS_cBRITSU,Mantelzorg,"Mantelzorg",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ccardio,0.1.0,active,,CS_cCARDIO,Hart en ademhaling,"Hart en ademhaling",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ccognit,0.1.0,active,,CS_cCOGNIT,Cognitieverlies,"Cognitieverlies",
https://www.ehealth.fgov.be/standards/fhir/scoring/CodeSystem/cs-ccommun,0.1.0,active,,CS_cCOMMUN,Communicatie,"Communicatie",
